1.0,1.0,1.0005160383393885,1.0015392497980247,1.0030591985664328,1.0050638849612357,1.0075398358842922,1.010472463164687,1.0138471819787913,1.0176487713682223,1.0218615733329184,1.0264696819064332,1.0314571244737174,1.0368091800730264,1.0425125212758928,1.0485541138257566,1.0549212439225717,1.061601569397674,1.0685831598674924,1.075854525259183,1.0834050535697632,1.0912255911126447,1.0993073249457905,1.10764176827547,1.11622075076411,1.1250364165036648,1.1340813678662223,1.1433485198927251,1.1528310649261042,1.1625224640401934,1.1724165493364644,1.1825075176173934,1.1927897717853049,1.2032579167053092,1.213906749097052,1.2247312511633246,1.2357265842171756,1.246888082265065,1.2582112787021058,1.2696919265000004,1.2813260767474666,1.2931099133878015,1.3050397451862923,1.317112014221607,1.3293233229633727,1.3416703796418392,1.3541499922536386,1.3667590643369931,1.3794945908773224,1.3923536972117907,1.4053335931282929,1.4184315672677004,1.4316449839018859,1.4449712795057748,1.4584079594204018,1.4719525946483485,1.4856028187615467,1.4993563249280526,1.5132108748746482,1.5271642928802849,1.5412144534186847,1.5553592784680026,1.569596735077857,1.5839248534085975,1.598341757845235,1.6128456029211702,1.6274345622142592,1.64210684302483,1.656860681250874,1.6716943386712542,1.6866061013258058,1.7015942779320505,1.7166571983573178,1.7317932121397286,1.7470006870729644,1.7622779995157765,1.7776235330015793,1.7930356863058758,1.8085128724283488,1.8240535251619006,1.8396560947412013,1.8553190412902092,1.8710408337490085,1.8868199322201353,1.9026547876055504,1.9185438583557475,1.934485609354003,1.9504785109034548,1.9665210378571838,1.982611668794842,1.9987488852418216,2.01493113932022,2.031156875587441,2.0474245469539882,2.0637326073348503,2.0800795109929315,2.096463711965303,2.1128836635273687,2.1293378100551656,2.1458245476752467,2.162342273179196,2.1788893834490546,2.1954642742504658,2.2120653405577166,2.2286909759297218,2.2453395733140677,2.262009482520678,2.2786990327423924,2.2954065534726884,2.3121303729153233,2.3288688175064003,2.345620211701931,2.362382877790474,2.3791551166886715,2.395935180054529,2.4127213206718245,2.4295117902017527,2.44630483797357,2.4630987126267625,2.4798916620478493,2.4966819343766407,2.5134677190991566,2.5302472045454354,2.547018582181855,2.563780044532405,2.5805297852478586,2.5972659991957476,2.6139868773757517,2.6306905769578184,2.647375232700325,2.6640389853759507,2.680679979999817,2.697296365370411,2.71388629422547,2.730447923419429,2.746979405369927,2.7634788509848227,2.7799443738895073,2.7963740941387436,2.8127661392761873,2.8291186450099275,2.845429754428383,2.861697620632118,2.877920367064219,2.894096112231895,2.9102229872920895,2.926299133421888,2.9423226936358295,2.958291821730841,2.9742046825481236,2.990059452676114,3.0058542754143898,3.021587309320367,3.037256728218385,3.0528607195385056,3.068397484576949,3.0838652338291404,3.0992621901111264,3.1145865833027297,3.1298366265976294,3.1450105520806266,3.1601066100064337,3.175123067682805,3.1900582096869803,3.204910338079351,3.2196777720618797,3.234358841045956,3.248951860652626,3.2634551683403035,3.277867122927672,3.292186103298249,3.3064104771517466,3.3205386279793014,3.334568960437327,3.3484999021397437,3.3623298807320636,3.376057334510688,3.3896807253075245,3.403198536427838,3.4166092726103576,3.4299114600969576,3.443103646694487,3.45618440313944,3.4691523228864454,3.4820060037246874,3.4947440557406395,3.507365113789808,3.519867835711599,3.532250902193959,3.5445130167393866,3.556652905622758,3.5686693180556817,3.5805610274633493,3.592326787401235,3.603965359795751,3.6154755268875745,3.6268561018218515,3.6381059216125187,3.6492238461564823,3.6602087581151133,3.6710595627886864,3.681775187983416,3.6923545829347173,3.702796718468418,3.7131005877082917,3.7232651998459665,3.7332895838859605,3.743172791609862,3.752913896880062,3.7625119954497586,3.7719662040542454,3.7812756091748954,3.790439320569111,3.799456474366103,3.8083262341216146,3.8170477846112956,3.8256203315736452,3.834043101495712,3.8423153379475417,3.8504363043867853,3.858405284782387,3.866221583265395,3.873884524033725,3.8813934512393096,3.888747728754157,3.8959467399918997,3.9029898875760773,3.9098765371071225,3.916606076587472,3.9231779191913994,3.9295915011009264,3.935846277155193,3.941941721480349,3.9478773265312292,3.9536526029254153,3.959267077949412,3.9647202966834945,3.9700118218596336,3.9751412336562146,3.980108129496117,3.9849121238490737,3.989552848041875,3.9940298934692877,3.9983428719016763,4.002491416300061,4.006475180146455,4.01029383320502,4.013947061316645,4.017434566230822,4.020756065443229,4.023911292044386,4.026899994569066,4.029721936843134,4.0323768978457295,4.0348646751234485,4.0371850849740465,4.039337932544787,4.04132301125899,4.0431401328940035,4.04478912771882,4.046269842328979,4.047582138093285,4.048725891072138,4.0497009919432445,4.050507345931933,4.051144872754828,4.051613506574055,4.051913195950947,4.0520439038108265,4.052005608706783,4.051798294661598,4.051421931227335,4.050876503279049,4.050162011666853,4.049278472995282,4.048225918013204,4.047004402934307,4.045704211542465,4.044325394944142,4.042868006214762,4.041332102070768,4.039717747725455,4.038025009853005,4.036163976041819,4.034224725612889,4.032207346116335,4.030111938158161,4.0279386078303965,4.025687461744349,4.023358612864398,4.020952174616153,4.018468268035786,4.015907019043262,4.0132685595063124,4.010553030266467,4.0077605873233715,4.004891395310468,4.001945628601147,3.998923467379084,3.995825097642902,3.9926507117166574,3.9894005022593806,3.986074671860663,3.982673429815711,3.9791969914047565,3.9756455779080113,3.972019421162487,3.968230493919514,3.9643673019881103,3.9604300988728904,3.9564191439193035,3.952334697314594,3.9481770305168986,3.944034038474791,3.9398184365581246,3.9355305412551282,3.9311706759037883,3.9267391727811707,3.922236370517053,3.91766261623387,3.9130182648085987,3.908303680311236,3.903519233179082,3.8986653010641934,3.893742270435954,3.888750536778678,3.883690503426896,3.8785625859797963,3.8733672047593526,3.8681047907922714,3.862775789839061,3.8573806777353394,3.851919938280462,3.8463940690980123,3.8408035770816897,3.835148979972725,3.829430810459237,3.8236496067907284,3.817889706944878,3.8120678846015323,3.806184710190592,3.8002407624900507,3.7942366313164575,3.788172927349121,3.782050271218714,3.775869295573921,3.769630650158651,3.763335001066825,3.7569830272900457,3.750575423537809,3.7441128989031998,3.737596175667629,3.7310259922519933,3.7244031031888603,3.717728280263606,3.7110023119153226,3.704226009813133,3.6974001970163344,3.690605133062324,3.683762258499791,3.676951358978339,3.6700944074849375,3.6631922962625274,3.6562459428272254,3.6492562854193413,3.6422242742721314,3.63522824407361,3.628191834138743,3.6211928731612577,3.61415558258104,3.607081009572856,3.5999702229586195,3.5928243015103027,3.5856443551214197,3.578431532689379,3.571261871688631,3.5640616796247246,3.556832153931994,3.54957451608478,3.542290011301942,3.53497990922017,3.5276455026974913,3.520288123451011,3.512909108822586,3.5055098292814075,3.4980916973770086,3.490656135208839,3.4832045910005647,3.4757385400342287,3.4682594663412742,3.460698541064708,3.4531276802764936,3.445478768405991,3.437823143612637,3.4301624652125646,3.4224984218636947,3.4148327281110085,3.4070990467016427,3.3993672363236467,3.391639107433413,3.383849425934603,3.376067161406317,3.368294241239675,3.3605325975955913,3.3527841754609056,3.3450509961714436,3.3373351107541773,3.3296385715408845,3.3220277948585495,3.3144405701765236,3.306879024970615,3.299282021109802,3.291652102449195,3.2840544725603737,3.2764914292872613,3.268903311694762,3.261415951722866,3.253970090149704,3.2465680921395923,3.2392123438369875,3.2319052626415607,3.224589394920537,3.21732711796349,3.2101209273139255,3.2029733459563,3.1958869170310633,3.188864169220017,3.1819076826717554,3.1750200993079627,3.168261296728105,3.161576627018662,3.1549686893949946,3.148440145960197,3.141993751814471,3.1356321968088094,3.129358190010192,3.1231743724535006,3.1171382792721483,3.1111977629933056,3.105355540137998,3.0996143331882475,3.0939768658131697,3.088499296453656,3.083130891956504,3.077874371614017,3.0727324663643714,3.0677078907951554,3.062803347396022,3.0580215389070533,3.053365193617788,3.0488370323247076,3.0444397174091784,3.040175905950204,3.0360482223717122,3.0321099291138665,3.028312935212931,3.0246598101604847,3.021102999664802,3.0176452570704186,3.0142893131513335,3.011037875220643,3.0078936089587964,3.0048592610207567,3.001937441450208,2.9991307489373704,2.996441677135093,2.993872746190453,2.991426387729486,2.9891051329428344,2.986911389683883,2.9848475141543913,2.9829158079420734,2.981118526279053,2.979457874301473,2.977936023094628,2.9765550760261155,2.975317082046237,2.9742240580477968,2.9732779779812963,2.9724807634173294,2.971834333339907,2.9713404828397194,2.9710009433421494,2.970817382612433,2.970791403992032,2.970924546727103,2.971217761498134,2.9716717978219465,2.972287322435478,2.9730649326796037,2.974005163787886,2.975108454149921,2.976375216381491,2.9778056959111354,2.9794000783172194,2.981158463341556,2.98308087784751,2.9851672626435772,2.9874174750131117,2.9898312817425508,2.9924083037262417,2.9951473206541146,2.9980470648864554,3.0011061304721176,3.0043230522906152,3.007696307506791,3.011224288973698,3.0149053080458925,3.018737627066199,3.0227194611895185,3.026848978251973,3.031124300172997,3.0355435043248398,3.0401045909755604,3.0448054415137844,3.0496439532996353,3.0546178604760366,3.0597243874087883,3.0649607458503234,3.0703240653547783,3.075811467809841,3.081420108458774,3.0871471210038295,3.0929896148728453,3.098944644919972,3.105009209864952,3.1111803563915688,3.1174551228057554,3.1238304976675506,3.1303034478212166,3.136870949945043,3.1435299895219946,3.1502775756283317,3.157110734406761,3.1640265093254,3.1710218856637407,3.178093784942442,3.1852391522276795,3.1924549595229843,3.1997381431049905,3.2070855123067097,3.2144939141046507,3.2219602064656803,3.229481261160867,3.2370539949677104,3.2446753704767364,3.2523423964062848,3.2600521196973538,3.2678014437765093,3.2755873243590696,3.283406764387692,3.291256820031135,3.2991346010045945,3.3070372686612632,3.314962029518633,3.3229061358624685,3.3308668857376014,3.338841623111934,3.346827708654613,3.354822473849956,3.3628232528198456,3.3708274281322774,3.3788324306581132,3.386835739274748,3.394834879646222,3.402827420811212,3.4108109747354916,3.418783195973116,3.4267417815589987,3.434684470736323,3.442609044639812,3.4505132817865105,3.4583950005814046,3.466252056584388,3.474082313521535,3.481883677493572,3.4896540965377936,3.4973915584189528,3.5050940899256084,3.512759755957221,3.5203866569683937,3.527972921412788,3.535516715508733,3.5430162372995295,3.550469707693083,3.5578753844775277,3.565231561850431,3.572536570184599,3.5797887753418154,3.586986578099414,3.5941283868150613,3.6012125358572433,3.60823739294699,3.615201358931531,3.6221028670753515,3.6289403828328597,3.635712396189423,3.6424174218594243,3.6490540054173923,3.655620716835286,3.6621161556570394,3.6685389530056183,3.6748877701764986,3.681161298056694,3.687358256657645,3.6934773946618327,3.6995174889703293,3.7054773444152174,3.711355784779833,3.7171516508241673,3.7228638116852215,3.728491163978901,3.7340326313438745,3.7394871642794256,3.7448537400100945,3.750131361792931,3.755319058533473,3.7604158840312647,3.7654209165262333,3.7703332568740686,3.7751520258933664,3.779876368245981,3.784505317891182,3.7890379000630405,3.793473163727596,3.7978101824890103,3.802048054173318,3.8061859022908373,3.8102228758772685,3.814158148331913,3.817990914355963,3.8217203937502275,3.8253458302087955,3.8288664885969883,3.8322816556539663,3.8355906403490945,3.8387927736754253,3.841887409771139,3.8448739247104955,3.8477517153558964,3.850520199891702,3.8531788171579997,3.855727026259891,3.8581643097080516,3.8604901703109595,3.862704017225549,3.864805223523617,3.86679318447726,3.8686673161332905,3.870427055675638,3.872071863240606,3.873601220460864,3.875014628414363,3.876311611353428,3.8774917051230955,3.8785544470968287,3.879499392848713,3.880326115815614,3.881034206969595,3.8816232801181103,3.8820929698224074,3.8824429276381403,3.8826728217851443,3.8827823368180465,3.88277117328974,3.8826390375760744,3.882385553887373,3.8820103641484818,3.8815131279265107,3.8808935256051056,3.880151260946517,3.879286055659813,3.878297647777069,3.8771857910034773,3.875950259856142,3.8746761730886377,3.873363257964333,3.8720112397564006,3.8706198499921025,3.8691888160507815,3.867802988826455,3.8663769398958796,3.86491039041075,3.8634030612660757,3.8618546710878827,3.8602649444631587,3.858633609372632,3.856960392298864,3.855245017283293,3.853487198768856,3.851602031877468,3.849673912041479,3.847702565530465,3.845603273374921,3.843460258912528,3.8412732532998386,3.8390419976468024,3.8367662456669063,3.8345298296392074,3.8322483641947787,3.829921596395415,3.82754925889728,3.8251310870173807,3.82266682712601,3.8202398656271463,3.8177662377203117,3.815245665501317,3.812677880170206,3.8100626008054235,3.8073163103042624,3.8045219976613835,3.801679371252194,3.798788130953729,3.795847989020189,3.7928586480894433,3.78981981751303,3.7867311852764742,3.783592409818358,3.7804031385385755,3.7771630414765403,3.7738718043554442,3.7705291153852185,3.7671346567082193,3.7636881041349612,3.760107454662941,3.756474125626594,3.7527063543579477,3.7488853243325133,3.745010685405064,3.741082118954029,3.737099284366125,3.732981085416256,3.728807965932188,3.724579529861197,3.720295423413017,3.715955248302685,3.711478580380499,3.706945157306033,3.702274958089724,3.697626894658611,3.6929210029610853,3.6881569076987115,3.6832552025997143,3.678294563224674,3.673195936830238,3.6680376500750063,3.662819245588504,3.657540270412482,3.65220026003647,3.646798731034336,3.6413352146573805,3.635731947898215,3.6300657767014655,3.6243362665014476,3.6185429642265294,3.612761803899076,3.6069158328712985,3.601004569973998,3.59502750382039,3.5890596255332055,3.5830248480583826,3.576997606012709,3.5708274359909455,3.5645886150154937,3.5582805697649507,3.5519026622080734,3.5453804721234428,3.538787240972903,3.5321955997538406,3.5255315687801305,3.518794562493886,3.511983959275009,3.505099087825337,3.498139251180043,3.4911037255184567,3.483991775843725,3.4768026525216906,3.469535534695599,3.462189604967392,3.454764057848565,3.447327854202024,3.4398102063584988,3.4322102580906333,3.4245270928256692,3.4168282840794486,3.4090442796177536,3.401174167288165,3.393217006757968,3.3852389665542995,3.377171827364801,3.3690146831446794,3.3607665233518484,3.3524263062490625,3.343992962237714,3.335465437406247,3.3269073082895333,3.31825275785501,3.3094367946572922,3.3005223115261897,3.2914450705293907,3.2822671872535363,3.272987504336488,3.263604850079575,3.2541180427671548,3.2444648010689567,3.2347050912699653,3.224837683577026,3.214861360775736,3.2047749017768785,3.1945771140650514,3.1843249456461664,3.174016522343834,3.163592600800389,3.153051817081449,3.1423928199898628,3.131614286318133,3.1207149379948187,3.109693422998399,3.0985483600120727,3.087332251925061,3.075989632400147,3.0645191213768683,3.0529191875968666,3.041136653346637,3.02922200079543,3.0171738295742085,3.0049907329803527,2.99267132474331,2.980214170204321,2.9676179450711677,2.954881311472649,2.94200300684802,2.9289817122574275,2.9158161675429364,2.902505136536608,2.889047295847332,2.8754413484310675,2.861686060414359,2.8477801869187838,2.8337224364628817,2.8195117183595806,2.805146810699879,2.7906265508758055,2.775949822829651,2.761115551106644,2.7461227567916997,2.7309704639420445,2.7156207420440306,2.700109867075831,2.684437076485109,2.6686016154631784,2.6525684448902687,2.636371259551283,2.620009380204072,2.6034821897080898,2.58682055343173,2.569992392833814,2.552997201880225,2.5358345837340637,2.518504279088723,2.500978194364139,2.483257038491732,2.465394632537812,2.4473386349178403,2.4290899889951825,2.410674098079051,2.3920912685237528,2.3733419501334714,2.3544267597974495,2.3353465272338143,2.3161020813368345,2.2966943388601777,2.2771242954268724,2.257393160881304,2.2375022241085563,2.217452972916832,2.1972469477207315,2.176901818010896,2.1564033042252118,2.1357680293023122,2.1149973192464007,2.0940926789564642,2.0730558304821636,2.0518886331017034,2.0305932109663027,2.009171810802272,1.9876268627089908,1.9659609583602882,1.944177618115668,1.9222816518889325,1.9002790537691894,1.8781763472000323,1.855980433189989,1.8336985229965548,1.8113381971816256,1.7889092290462862,1.766422517567222,1.7438891593113217,1.7213203278045994,1.6987270190661115,1.6761204090925619,1.6535133882150597,1.630918224331989,1.6083464893235964,1.5858089707117984,1.5633155918503225,1.5408771101795455,1.518503983089722,1.4962058484130003,1.4739913713073058,1.451868550216292,1.4298449802156916,1.4079284270356092,1.3861259347214914,1.364443830304617,1.342887816212633,1.3214629654365049,1.3001739550403073,1.279025015734486,1.2580199750554326,1.237162072603333,1.2164542493571338,1.1958992946956009,1.1755000479332967,1.1552589487624165,1.1351781859324155,1.1152597880922768,1.0955056657068198,1.075917720092654,1.0564974130260607,1.0372461266395117,1.018165156035775,0.9992554798498482,0.9805180078996297,0.9619534038941443,0.9435621356425042,0.925344626820593,0.9073011258472802,0.8894319024853113,0.8717371682119965,0.8542167350724942,0.8368704498094899,0.8196981182373612,0.8026994935511793,0.7858742498926682,0.7692219730588287,0.7527422872783719,0.7364349197310232,0.7202996010036061,0.7043361907305764,0.6885444972528654,0.6729241136599896,0.6574745945460545,0.6421954443837139,0.6270860792594447,0.6121458136611299,0.5973740247919105,0.582770224060764,0.5683339962410533,0.554064533301864,0.5399615848661866,0.5260249037503627,0.5122546444330717,0.4986512525884377,0.48521520672726726,0.47194695245329804,0.458847139535248,0.44591637321601857,0.43315509247382206,0.4205635481001946,0.40814234633348256,0.3958920798556034,0.3838130949615309,0.37190535030605076,0.3601695914759108,0.34860745800821485,0.3372215846007497,0.32601559885053616,0.31499347903575925,0.3041596342725083,0.29351903460690787,0.283077155032919,0.27284005874704,0.26281473481795947,0.25300912597664893,0.24343309942035787,0.23409852588067487,0.22502740892300482,0.21624791848531474,0.20779466275735597,0.19971161867856235,0.19205285437149675,0.1848813956393886,0.17826578605161023,0.1722679600509212,0.16694063889415198,0.1623180825234836,0.15842714173048464,0.1552984308795272,0.15296349130850717,0.15145413141886627
